sessionId,exerciseId,exerciseName,date,dateTime,label,routineSessionId,routineName,mode,stopAtTop,setNumber,repIndex,isFinalRep,weightPerCableKg,cableCount,durationSec,avgPerCableLoadKg,medianPerCableLoadKg,peakPerCableLoadKg,avgTotalLoadKg,medianTotalLoadKg,peakTotalLoadKg,concentricEnergyJ,eccentricEnergyJ,totalEnergyJ,segmentationMethod
c807b67b-753b-46bc-bb27-3f40d16bf12f,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:46:20+08:00,2026-05-16 16:46,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Old School,True,1,5,True,40.0,2,0.752,39.99,40.0,40.0,79.97,80.0,80.0,339.3,0.0,339.3,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,1,False,5.0,2,3.993,63.76,67.35,80.85,127.51,134.7,161.7,456.8,508.5,965.3,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,2,False,5.0,2,3.852,67.8,67.88,76.4,135.61,135.75,152.8,549.4,561.4,1110.8,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,3,False,5.0,2,4.89,69.42,72.9,87.45,138.83,145.8,174.9,570.3,594.8,1165.1,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,4,False,5.0,2,5.37,62.14,68.7,84.6,124.27,137.4,169.2,527.1,564.2,1091.3,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,5,False,5.0,2,6.63,52.33,58.85,74.15,104.66,117.7,148.3,454.3,505.8,960.1,status-top-anchored-stop-at-top
6c45a411-6d77-48c9-a842-99353ed9a18d,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-05-16,2026-05-16T16:49:01+08:00,2026-05-16 16:49,bae9cb22-162b-4d9c-b49c-732e77b629bd,stronglift 5x5 B,Echo,True,1,6,True,5.0,2,2.235,53.75,55.7,67.95,107.49,111.4,135.9,469.6,0.0,469.6,status-top-anchored-stop-at-top
43248ff0-dbaf-40cd-8559-c48e56cb29ca,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T11:56:42+08:00,2026-05-19 11:56,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,1,False,35.5,2,2.807,35.32,35.5,35.5,70.65,71.0,71.0,64.3,332.1,396.3,status-top-anchored-stop-at-top
43248ff0-dbaf-40cd-8559-c48e56cb29ca,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T11:56:42+08:00,2026-05-19 11:56,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,2,False,35.5,2,3.958,35.46,35.5,35.5,70.93,71.0,71.0,328.8,342.1,670.9,status-top-anchored-stop-at-top
43248ff0-dbaf-40cd-8559-c48e56cb29ca,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T11:56:42+08:00,2026-05-19 11:56,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,3,False,35.5,2,3.572,35.47,35.5,35.5,70.94,71.0,71.0,340.2,337.3,677.5,status-top-anchored-stop-at-top
43248ff0-dbaf-40cd-8559-c48e56cb29ca,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T11:56:42+08:00,2026-05-19 11:56,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,4,False,35.5,2,3.808,35.46,35.5,35.5,70.91,71.0,71.0,335.1,357.2,692.3,status-top-anchored-stop-at-top
43248ff0-dbaf-40cd-8559-c48e56cb29ca,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T11:56:42+08:00,2026-05-19 11:56,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,5,True,35.5,2,1.201,35.35,35.5,35.5,70.7,71.0,71.0,353.3,0.0,353.3,status-top-anchored-stop-at-top
e45711dd-3d97-4058-94db-b2098af47933,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:01:15+08:00,2026-05-19 12:01,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,1,False,35.5,2,2.191,35.34,35.5,35.5,70.69,71.0,71.0,59.1,358.2,417.3,status-top-anchored-stop-at-top
e45711dd-3d97-4058-94db-b2098af47933,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:01:15+08:00,2026-05-19 12:01,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,2,False,35.5,2,3.088,35.5,35.5,35.5,71.0,71.0,71.0,360.3,356.8,717.2,status-top-anchored-stop-at-top
e45711dd-3d97-4058-94db-b2098af47933,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:01:15+08:00,2026-05-19 12:01,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,3,False,35.5,2,3.212,35.5,35.5,35.5,71.0,71.0,71.0,348.8,346.7,695.6,status-top-anchored-stop-at-top
e45711dd-3d97-4058-94db-b2098af47933,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:01:15+08:00,2026-05-19 12:01,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,4,False,35.5,2,3.63,35.5,35.5,35.5,71.0,71.0,71.0,344.7,336.0,680.6,status-top-anchored-stop-at-top
e45711dd-3d97-4058-94db-b2098af47933,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:01:15+08:00,2026-05-19 12:01,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,5,True,35.5,2,1.017,35.5,35.5,35.5,71.0,71.0,71.0,334.6,0.0,334.6,status-top-anchored-stop-at-top
a8e468e6-d5f3-4bca-a2aa-8e356094614a,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:04:10+08:00,2026-05-19 12:04,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,1,False,35.5,2,2.232,35.38,35.5,35.5,70.77,71.0,71.0,68.4,340.5,408.9,status-top-anchored-stop-at-top
a8e468e6-d5f3-4bca-a2aa-8e356094614a,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:04:10+08:00,2026-05-19 12:04,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,2,False,35.5,2,3.107,35.43,35.4,35.5,70.86,70.8,71.0,341.2,357.6,698.7,status-top-anchored-stop-at-top
a8e468e6-d5f3-4bca-a2aa-8e356094614a,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:04:10+08:00,2026-05-19 12:04,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,3,False,35.5,2,3.329,35.5,35.5,35.5,70.99,71.0,71.0,351.2,350.9,702.2,status-top-anchored-stop-at-top
a8e468e6-d5f3-4bca-a2aa-8e356094614a,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:04:10+08:00,2026-05-19 12:04,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,4,False,35.5,2,3.284,35.5,35.5,35.5,70.99,71.0,71.0,350.2,363.1,713.3,status-top-anchored-stop-at-top
a8e468e6-d5f3-4bca-a2aa-8e356094614a,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:04:10+08:00,2026-05-19 12:04,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,5,True,35.5,2,1.08,35.47,35.5,35.5,70.94,71.0,71.0,355.7,0.0,355.7,status-top-anchored-stop-at-top
e82b2f80-8699-4d07-822c-e9a9cd1675a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:07:04+08:00,2026-05-19 12:07,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,4,1,False,35.5,2,2.339,35.38,35.5,35.5,70.75,71.0,71.0,23.0,334.9,357.9,status-top-anchored-stop-at-top
e82b2f80-8699-4d07-822c-e9a9cd1675a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:07:04+08:00,2026-05-19 12:07,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,4,2,False,35.5,2,3.0,35.5,35.5,35.5,71.0,71.0,71.0,340.1,338.0,678.2,status-top-anchored-stop-at-top
e82b2f80-8699-4d07-822c-e9a9cd1675a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:07:04+08:00,2026-05-19 12:07,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,4,3,False,35.5,2,2.91,35.5,35.5,35.5,71.0,71.0,71.0,332.1,365.2,697.3,status-top-anchored-stop-at-top
e82b2f80-8699-4d07-822c-e9a9cd1675a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:07:04+08:00,2026-05-19 12:07,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,4,4,False,35.5,2,3.422,35.5,35.5,35.5,71.0,71.0,71.0,362.7,356.8,719.6,status-top-anchored-stop-at-top
e82b2f80-8699-4d07-822c-e9a9cd1675a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:07:04+08:00,2026-05-19 12:07,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,4,5,True,35.5,2,0.991,35.49,35.5,35.5,70.97,71.0,71.0,356.5,0.0,356.5,status-top-anchored-stop-at-top
615b8590-0ee9-495f-bd95-2d3f567ee495,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:09:55+08:00,2026-05-19 12:09,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,1,False,5.0,2,4.92,61.66,68.4,80.2,123.32,136.8,160.4,490.4,565.4,1055.8,status-top-anchored-stop-at-top
615b8590-0ee9-495f-bd95-2d3f567ee495,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:09:55+08:00,2026-05-19 12:09,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,2,False,5.0,2,5.851,76.72,86.53,97.05,153.44,173.05,194.1,642.9,769.4,1412.3,status-top-anchored-stop-at-top
615b8590-0ee9-495f-bd95-2d3f567ee495,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:09:55+08:00,2026-05-19 12:09,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,3,False,5.0,2,5.97,69.62,75.82,99.25,139.23,151.65,198.5,637.4,628.8,1266.2,status-top-anchored-stop-at-top
615b8590-0ee9-495f-bd95-2d3f567ee495,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:09:55+08:00,2026-05-19 12:09,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,4,False,5.0,2,5.999,62.69,69.3,80.5,125.38,138.6,161.0,535.5,557.8,1093.3,status-top-anchored-stop-at-top
615b8590-0ee9-495f-bd95-2d3f567ee495,MUqWc_cySh8Szk49,High Bar Squat,2026-05-19,2026-05-19T12:09:55+08:00,2026-05-19 12:09,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,5,True,5.0,2,1.711,64.02,59.55,100.0,128.03,119.1,200.0,633.0,0.0,633.0,status-top-anchored-stop-at-top
2f7e26c3-b809-4f8d-8bcd-8ac9fa5686e8,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:11:18+08:00,2026-05-19 12:11,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,1,1,False,18.0,2,2.099,17.51,17.5,18.0,35.03,35.0,36.0,44.9,135.6,180.5,status-top-anchored-stop-at-top
2f7e26c3-b809-4f8d-8bcd-8ac9fa5686e8,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:11:18+08:00,2026-05-19 12:11,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,1,2,False,18.0,2,1.861,17.69,17.6,18.0,35.38,35.2,36.0,137.0,144.1,281.1,status-top-anchored-stop-at-top
2f7e26c3-b809-4f8d-8bcd-8ac9fa5686e8,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:11:18+08:00,2026-05-19 12:11,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,1,3,False,18.0,2,2.101,17.76,17.7,18.0,35.52,35.4,36.0,154.3,137.0,291.3,status-top-anchored-stop-at-top
2f7e26c3-b809-4f8d-8bcd-8ac9fa5686e8,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:11:18+08:00,2026-05-19 12:11,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,1,4,False,18.0,2,2.324,17.73,17.7,18.0,35.45,35.4,36.0,134.0,154.9,289.0,status-top-anchored-stop-at-top
2f7e26c3-b809-4f8d-8bcd-8ac9fa5686e8,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:11:18+08:00,2026-05-19 12:11,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,1,5,True,18.0,2,0.659,17.93,18.0,18.0,35.85,36.0,36.0,145.5,0.0,145.5,status-top-anchored-stop-at-top
40764fe0-557a-4d52-a768-340ee138a097,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:14:33+08:00,2026-05-19 12:14,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,2,1,False,18.0,2,1.889,17.52,17.5,18.0,35.04,35.0,36.0,58.4,142.3,200.7,status-top-anchored-stop-at-top
40764fe0-557a-4d52-a768-340ee138a097,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:14:33+08:00,2026-05-19 12:14,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,2,2,False,18.0,2,1.8,17.19,17.6,18.0,34.37,35.2,36.0,151.0,143.7,294.7,status-top-anchored-stop-at-top
40764fe0-557a-4d52-a768-340ee138a097,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:14:33+08:00,2026-05-19 12:14,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,2,3,False,18.0,2,1.859,17.16,17.5,18.0,34.33,35.0,36.0,150.9,139.8,290.7,status-top-anchored-stop-at-top
40764fe0-557a-4d52-a768-340ee138a097,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:14:33+08:00,2026-05-19 12:14,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,2,4,False,18.0,2,1.951,17.64,17.7,18.0,35.28,35.4,36.0,142.0,146.2,288.2,status-top-anchored-stop-at-top
40764fe0-557a-4d52-a768-340ee138a097,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:14:33+08:00,2026-05-19 12:14,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,2,5,True,18.0,2,0.645,17.89,18.0,18.0,35.79,36.0,36.0,154.9,0.0,154.9,status-top-anchored-stop-at-top
e74a216a-3ba8-4de0-8363-8865e52883f7,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:17:27+08:00,2026-05-19 12:17,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,3,1,False,18.0,2,1.981,17.53,17.5,18.0,35.06,35.0,36.0,37.6,144.7,182.3,status-top-anchored-stop-at-top
e74a216a-3ba8-4de0-8363-8865e52883f7,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:17:27+08:00,2026-05-19 12:17,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,3,2,False,18.0,2,2.414,17.66,17.6,18.0,35.33,35.2,36.0,148.2,142.6,290.7,status-top-anchored-stop-at-top
e74a216a-3ba8-4de0-8363-8865e52883f7,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:17:27+08:00,2026-05-19 12:17,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,3,3,False,18.0,2,2.055,17.76,17.7,18.0,35.51,35.4,36.0,143.7,131.9,275.6,status-top-anchored-stop-at-top
e74a216a-3ba8-4de0-8363-8865e52883f7,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:17:27+08:00,2026-05-19 12:17,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,3,4,False,18.0,2,2.056,17.77,17.7,18.0,35.54,35.4,36.0,137.7,135.4,273.1,status-top-anchored-stop-at-top
e74a216a-3ba8-4de0-8363-8865e52883f7,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:17:27+08:00,2026-05-19 12:17,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,3,5,True,18.0,2,0.598,17.88,18.0,18.0,35.76,36.0,36.0,135.9,0.0,135.9,status-top-anchored-stop-at-top
b8c4f09b-1c76-433e-af8c-65999cdebc01,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:20:22+08:00,2026-05-19 12:20,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,4,1,False,18.0,2,2.069,17.69,17.7,18.0,35.38,35.4,36.0,83.8,138.9,222.7,status-top-anchored-stop-at-top
b8c4f09b-1c76-433e-af8c-65999cdebc01,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:20:22+08:00,2026-05-19 12:20,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,4,2,False,18.0,2,2.13,17.76,17.7,18.0,35.52,35.4,36.0,140.2,142.0,282.2,status-top-anchored-stop-at-top
b8c4f09b-1c76-433e-af8c-65999cdebc01,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:20:22+08:00,2026-05-19 12:20,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,4,3,False,18.0,2,1.876,17.7,17.6,18.0,35.4,35.2,36.0,141.5,132.6,274.1,status-top-anchored-stop-at-top
b8c4f09b-1c76-433e-af8c-65999cdebc01,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:20:22+08:00,2026-05-19 12:20,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,4,4,False,18.0,2,2.098,17.67,17.6,18.0,35.34,35.2,36.0,138.0,144.0,282.0,status-top-anchored-stop-at-top
b8c4f09b-1c76-433e-af8c-65999cdebc01,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:20:22+08:00,2026-05-19 12:20,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,TUT Beast,True,4,5,True,18.0,2,0.66,17.88,18.0,18.0,35.76,36.0,36.0,142.1,0.0,142.1,status-top-anchored-stop-at-top
cdcae0da-519e-4b75-9659-029425ead517,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:23:15+08:00,2026-05-19 12:23,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,1,False,5.0,2,3.45,28.77,30.07,31.55,57.54,60.15,63.1,222.2,221.1,443.4,status-top-anchored-stop-at-top
cdcae0da-519e-4b75-9659-029425ead517,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:23:15+08:00,2026-05-19 12:23,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,2,False,5.0,2,3.255,29.04,29.35,30.25,58.08,58.7,60.5,211.7,224.2,435.9,status-top-anchored-stop-at-top
cdcae0da-519e-4b75-9659-029425ead517,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:23:15+08:00,2026-05-19 12:23,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,3,False,5.0,2,3.089,28.72,28.95,31.05,57.44,57.9,62.1,219.5,228.0,447.6,status-top-anchored-stop-at-top
cdcae0da-519e-4b75-9659-029425ead517,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:23:15+08:00,2026-05-19 12:23,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,4,False,5.0,2,3.511,27.36,27.4,32.1,54.72,54.8,64.2,221.0,225.4,446.4,status-top-anchored-stop-at-top
cdcae0da-519e-4b75-9659-029425ead517,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-19,2026-05-19T12:23:15+08:00,2026-05-19 12:23,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Echo,True,1,5,True,5.0,2,1.379,24.5,24.27,31.2,49.0,48.55,62.4,188.6,0.0,188.6,status-top-anchored-stop-at-top
a047eead-0cdc-4f3e-b5e5-c2fc787ad369,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:24:29+08:00,2026-05-19 12:24,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,1,False,17.0,2,1.737,16.87,16.9,17.0,33.75,33.8,34.0,86.5,155.8,242.3,status-top-anchored-stop-at-top
a047eead-0cdc-4f3e-b5e5-c2fc787ad369,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:24:29+08:00,2026-05-19 12:24,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,2,False,17.0,2,2.07,16.99,17.0,17.0,33.98,34.0,34.0,167.0,160.0,327.0,status-top-anchored-stop-at-top
a047eead-0cdc-4f3e-b5e5-c2fc787ad369,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:24:29+08:00,2026-05-19 12:24,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,3,False,17.0,2,2.16,16.92,16.9,17.0,33.84,33.8,34.0,167.5,178.0,345.6,status-top-anchored-stop-at-top
a047eead-0cdc-4f3e-b5e5-c2fc787ad369,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:24:29+08:00,2026-05-19 12:24,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,4,False,17.0,2,2.035,16.91,16.9,17.0,33.81,33.8,34.0,170.0,163.9,334.0,status-top-anchored-stop-at-top
a047eead-0cdc-4f3e-b5e5-c2fc787ad369,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:24:29+08:00,2026-05-19 12:24,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,1,5,True,17.0,2,0.65,16.96,17.0,17.0,33.92,34.0,34.0,166.7,0.0,166.7,status-top-anchored-stop-at-top
069007da-51dc-4a4b-a7b3-bf5c17b70a08,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:27:10+08:00,2026-05-19 12:27,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,1,False,17.0,2,1.65,16.85,16.9,17.0,33.7,33.8,34.0,88.8,150.5,239.3,status-top-anchored-stop-at-top
069007da-51dc-4a4b-a7b3-bf5c17b70a08,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:27:10+08:00,2026-05-19 12:27,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,2,False,17.0,2,2.041,16.91,16.9,17.0,33.82,33.8,34.0,151.6,153.0,304.6,status-top-anchored-stop-at-top
069007da-51dc-4a4b-a7b3-bf5c17b70a08,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:27:10+08:00,2026-05-19 12:27,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,3,False,17.0,2,2.04,16.9,16.9,17.0,33.81,33.8,34.0,164.0,165.1,329.0,status-top-anchored-stop-at-top
069007da-51dc-4a4b-a7b3-bf5c17b70a08,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:27:10+08:00,2026-05-19 12:27,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,4,False,17.0,2,2.055,16.93,17.0,17.0,33.85,34.0,34.0,166.2,181.6,347.9,status-top-anchored-stop-at-top
069007da-51dc-4a4b-a7b3-bf5c17b70a08,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:27:10+08:00,2026-05-19 12:27,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,2,5,True,17.0,2,0.749,16.79,17.0,17.0,33.58,34.0,34.0,176.9,0.0,176.9,status-top-anchored-stop-at-top
c76d3da0-b5c9-40b1-a62e-2dee53096b15,31ea9d9e-669c-4752-9f44-80c3fa864021,Bent Over Row,2026-05-19,2026-05-19T12:29:48+08:00,2026-05-19 12:29,79ff922d-ef3a-41e8-abca-991c0f3e31f0,stronglift 5x5 A,Old School,True,3,1,False,17.0,2,1.441,16.96,17.0,17.0,33.93,34.0,34.0,45.3,153.2,198.5,status-top-anchored-stop-at-top
